order_id,product_id,quantity
13760,66039,94
2941,80065,80
95724,41884,89
1999,36238,68
7962,29460,14
4386,65828,24
29063,59372,76
48834,38103,72
44221,70892,33
59330,89095,80
46839,54792,1
84394,2458,21
78956,54716,83
94142,63180,8
17068,63640,90
48031,43843,5
77747,54403,85
7420,58880,98
51253,31889,26
82634,36336,94
89223,98450,39
10942,42053,58
44109,14269,35
37875,90261,77
428,25253,62
48128,50317,16
22119,33721,35
91209,77639,89
35179,77003,22
4505,67409,68
21506,10785,92
85030,96090,16
26746,21957,90
9338,3729,46
5853,39355,78
10564,10551,52
63647,4854,2
61327,76158,92
85468,20226,42
42529,27110,39
73135,51542,47
93433,90149,43
29480,61228,60
93270,80783,53
65841,39455,70
40596,92,91
59211,30346,88
83239,95747,1
29478,30069,99
5782,61151,16
17257,59247,48
65883,60563,56
55628,56732,17
71234,27932,60
56025,25517,5
5679,84513,65
40696,52225,25
77986,63851,31
56833,47951,99
77119,5442,54
53215,71392,48
82032,93683,79
32606,79261,71
41321,19668,18
63621,95551,68
79418,89091,70
95077,74664,64
60953,48555,10
13093,84986,95
75921,54271,70
68877,23953,35
78996,62670,91
8299,1676,91
85738,76481,76
95668,58070,64
35497,74079,47
16466,29248,53
36139,35803,29
89952,99735,6
8416,20748,33
56688,53790,40
54090,87401,81
8477,18592,88
28065,81538,84
10585,53811,63
76954,9930,50
48654,84911,22
93371,52330,41
10811,66795,30
22211,71660,76
10726,72751,71
38991,23035,38
60309,49850,70
83381,45472,78
11179,57117,28
21823,79370,58
59466,30918,74
17467,6624,40
18939,28788,42
92924,12875,42
11171,12263,10
52234,70251,43
23435,1278,85
22333,32833,63
56053,99953,15
60511,58988,64
76414,7176,92
855,25087,32
67234,36168,98
45863,85339,34
3866,85465,63
73962,21730,74
94588,24242,81
5613,38729,25
85610,76676,27
5915,32871,10
60761,6556,59
35852,27618,12
56296,7934,39
74676,85879,88
18823,31809,41
88054,57438,21
27313,75282,67
25737,74344,80
36625,66755,95
8642,48704,16
17748,86011,14
78797,1387,88
59882,91237,95
82453,63187,51
24085,72938,33
62216,12965,37
1271,52705,50
35437,11449,72
75875,66251,73
61336,367,7
44407,61105,49
72353,87898,2
92961,52902,82
32994,50543,11
28768,58972,48
85400,38585,49
97628,45096,8
42996,22455,1
62574,88627,74
9279,2122,22
50064,79456,64
27002,22956,79
48738,76694,43
14286,62176,92
96266,12541,90
70101,52649,58
98799,9161,90
8600,8301,13
46278,77262,74
27920,90903,90
53903,75216,54
1302,62531,38
47362,71693,96
67612,18620,13
577,86929,23
24049,96055,18
1260,56715,46
84535,80133,50
42027,694,59
44030,52757,18
14613,30075,70
24069,92901,79
51048,65182,85
2028,34466,20
38454,4053,56
5546,93552,7
7956,79627,40
3029,45994,24
15129,89001,30
1052,71594,88
77276,96138,74
66608,15000,86
26297,75465,95
87142,64105,44
81441,7386,52
32810,43671,5
6750,83455,44
80664,61143,99
2763,32546,49
91293,36820,57
99154,45108,80
36587,77017,47
51602,59487,69
21393,29176,89
69005,16704,40
87528,93149,66
73428,89905,81
33930,12598,96
13856,311,89
22492,20370,1
38101,25409,62
1185,50870,30
42577,34614,58
55991,69306,86
62465,11573,84
5781,97368,71
29447,90597,21
85178,61647,38
56645,36229,46
52743,89270,34
88943,86056,85
89709,15424,94
26568,94199,95
85898,78609,89
23434,23967,51
93669,15986,45
95040,659,91
38002,23893,16
11953,67360,78
97976,63650,96
72974,22080,28
31701,7386,94
12327,66430,8
74548,75168,50
8355,75785,17
27143,25920,56
24878,96621,52
26181,26290,13
76377,81434,61
20163,90146,23
18544,49228,88
3356,97569,27
14267,8579,72
33660,14099,41
93847,46598,24
6265,25630,26
67125,64175,25
68505,14253,32
50859,84936,24
2982,55235,56
65129,14987,35
16200,33235,33
51972,1467,2
56844,41459,64
48655,14073,58
14028,67723,15
88647,18658,41
31461,43398,7
28144,58992,39
73272,17604,37
29955,57909,31
71935,36397,39
76179,36484,27
30996,8199,65
70727,5357,66
57805,57704,26
28010,63907,85
57227,58383,46
80460,35323,1
44926,86158,95
54481,65448,25
99740,12661,27
52838,25729,13
10124,36618,17
50646,95902,73
44839,12780,65
80496,11419,70
1937,9184,67
56139,20091,60
18256,19610,80
97252,17004,27
36535,81146,54
27547,94516,63
40061,21599,32
55695,16210,79
25327,45333,39
14633,38924,5
3300,52740,31
66159,1599,2
71419,40451,95
15196,91948,95
35112,856,86
2587,88321,35
17172,95260,38
90875,51036,86
29074,77682,89
47903,51822,90
7255,72001,54
6554,363,54
56593,57714,36
76569,72200,80
40666,37127,9
71886,24789,27
35701,61832,88
46817,26953,40
33828,59587,96
82531,70357,72
70646,39216,84
79351,81914,19
81449,54604,52
68401,74293,99
33842,52015,35
42298,52365,74
27538,13403,74
30778,92197,76
2788,47070,25
86759,21266,58
39366,7027,86
45910,91577,3
39974,89644,42
55258,64477,65
63125,63174,67
54886,71255,40
35156,80997,37
39763,85229,37
41079,75122,73
18710,77285,25
10417,4960,67
84892,94950,5
10699,24790,82
61464,76253,47
46489,53578,96
77804,7603,15
15522,61002,87
62991,72161,15
76367,34068,90
38616,83015,26
91068,19797,21
76668,6720,90
27397,77629,68
49663,36986,78
56811,63863,9
17693,2106,41
31191,28947,61
19734,19417,55
70849,38754,94
10086,70700,38
35771,25878,27
46443,65978,83
21831,13527,82
51711,18585,29
52585,54622,51
5891,10633,53
12437,66820,38
64325,23088,97
15667,45302,23
39030,85754,29
11952,76934,26
75409,40381,40
61504,39582,99
45869,30951,35
87506,62633,64
84368,48331,2
8838,63761,1
85985,75874,97
89477,2884,92
38958,49412,44
33946,19491,51
70861,13138,31
98934,34331,67
20469,71422,89
8816,39694,78
68716,91519,2
74405,8278,36
76603,23780,18
27378,28622,4
46345,797,36
63127,10004,8
55770,75163,27
51972,61369,31
16083,46724,9
74720,14722,9
5676,81923,89
58128,86665,43
17742,8822,51
91752,94659,8
95289,91748,88
10878,65333,5
3997,81216,47
32128,81252,49
40486,70485,69
96064,70075,18
56917,29452,91
1778,77072,56
6266,68798,48
65071,43529,12
61842,12698,6
26816,96774,44
56715,40811,80
94777,18397,12
53068,21970,32
31986,99588,18
1483,25472,84
68197,33888,73
76740,71808,91
24625,61835,62
8873,47686,52
52945,26892,71
56039,81027,81
27856,27867,47
71864,7995,77
66550,15045,30
40786,30241,52
79644,86719,77
60727,81073,13
9637,46473,68
18347,10422,42
86994,56437,22
73996,78716,4
17232,41413,54
42358,3629,67
16565,97983,79
50844,83959,39
36348,52375,94
6464,77450,97
59987,16540,38
15738,65441,88
25152,53665,34
95143,84842,32
92977,89863,3
85816,79806,62
93988,30292,51
62014,76989,19
80462,94524,78
77169,15370,96
40506,71068,54
39708,55792,30
84373,11179,31
48426,82930,47
31618,81548,41
98748,32917,6
86841,65269,49
22533,5498,47
27317,60678,87
68255,73794,9
92938,8300,58
18755,30553,54
20056,43713,55
19677,6582,30
53509,64986,51
84057,81998,96
93488,55664,66
84674,26383,24
42837,55089,52
31418,43183,15
25460,14188,81
75158,31647,98
85021,43019,31
52169,66694,79
45222,45835,94
6289,79388,15
93860,88519,93
58626,81031,26
39492,19212,8
51125,80535,68
58714,30523,81
31472,46488,79
42854,91480,83
28046,33022,59
15525,63737,68
77185,77933,46
50885,45419,20
6319,2075,35
91694,67686,49
56125,73368,94
28804,97783,14
12858,68442,27
75104,64570,63
59566,33825,22
41355,34487,77
7166,26475,60
34252,9824,15
78306,38772,7
13422,32402,48
8211,91858,83
34042,3317,73
89227,31527,65
86884,5268,87
15630,26784,1
1825,30953,69
57969,48415,8
12692,56687,31
17566,53091,74
91913,45570,39
31564,7579,16
99203,65245,20
22116,7339,48
6600,51474,99
62362,53186,41
15969,84321,84
84716,17052,61
35474,50152,95
58428,12010,42
27738,80320,82
67042,56963,31
15155,66479,44
29657,52687,23
81951,514,54
74308,78446,97
46517,34826,86
49785,48236,76
56255,71786,26
47376,70417,46
41205,63368,38
93289,32529,11
27093,27197,36
33781,13276,2
45311,94557,86
14777,95716,39
96906,72175,68
32140,95969,40
59416,21914,20
47908,19461,82
75448,30735,7
63139,49712,24
4360,38175,55
6,58429,80
19368,39923,60
9302,20482,27
19208,57370,11
89296,74473,98
73496,84599,94
85839,2280,46
60599,74496,67
895,37769,31
94283,43323,76
11583,40791,44
59661,12759,62
45539,85866,41
43199,98717,89
33846,19780,81
41341,88227,80
19492,77568,61
90778,59167,34
46256,62429,94
63814,68249,63
26405,59122,16
84013,6407,2
61604,89773,71
73806,55945,76
82646,53079,10
65484,81187,38
70158,43857,50
59676,50581,65
98220,37919,78
7778,40388,73
52501,21430,35
88944,15426,47
75831,29197,49
83734,55776,6
38925,32922,67
45255,18852,25
7683,22859,51
51924,47279,37
40505,23024,2
30917,39437,6
7591,26805,72
9558,62642,66
30633,93105,15
73926,2295,96
77338,72851,69
46708,4733,57
27960,57776,69
44455,14741,98
32004,29261,77
14765,13961,14
89709,9016,51
78359,882,5
24194,61731,22
12380,37429,27
37533,20451,59
5767,42048,31
21847,13614,43
308,38759,10
42048,71020,2
9002,2210,25
2983,71613,30
99244,91453,16
91041,85560,13
57039,25430,96
80549,2741,14
15970,9028,5
9961,1432,89
79060,22021,59
91543,96078,78
10709,7281,29
18798,91395,44
69328,23238,47
28258,83483,92
30289,93587,45
9214,27281,44
8417,40728,6
24289,44374,27
24329,80022,44
41312,49430,69
83282,72593,72
43897,86169,65
19198,51469,53
11689,4090,25
2137,96103,85
93707,43844,43
30014,85712,39
34932,88440,79
61729,72441,91
66205,19252,80
66316,43258,67
2724,4612,25
12604,69210,25
5150,4728,25
70385,15438,30
52087,58150,82
67522,5686,44
34803,82821,14
54215,82376,75
2745,49120,67
11801,24751,7
61813,44653,47
55197,11077,63
66451,50959,71
92194,61508,60
51717,38134,35
44465,195,76
81191,31903,20
34644,66419,55
34185,99590,25
56057,52800,64
767,87903,57
25656,70747,72
15470,74777,33
58848,66406,86
9415,5158,21
76930,26971,66
92666,69159,7
53824,35752,80
67616,21710,74
41612,27813,48
87195,98945,41
74260,66695,97
67488,10887,57
93158,11923,47
285,58029,60
769,15166,93
29783,2512,63
82251,9929,80
30394,39095,9
58460,79050,69
61771,29580,3
78179,5274,55
86636,50339,25
13267,28853,81
6860,77651,94
57120,98842,4
76185,47310,72
59988,59340,19
50665,43573,23
55009,62429,12
80329,90607,83
25178,98482,7
12865,86532,70
39800,79389,67
79957,57093,40
62645,77398,26
25812,70167,78
3294,20516,68
7411,4814,65
68272,8968,78
17662,63958,90
27390,64389,47
82288,55190,45
58020,50718,13
90174,42891,55
29838,58518,84
8353,92738,63
45767,71929,86
23371,82869,98
10618,39258,82
79695,84654,47
14619,24468,36
98567,4689,35
68682,7579,93
65198,33506,50
17945,97296,96
26400,99407,35
36329,73641,46
54104,80203,85
78027,1007,66
36428,59797,54
47940,72350,17
44699,93849,78
27833,58741,60
8248,93462,78
55629,64696,18
54065,43453,4
83665,51456,65
15823,66575,5
9430,92226,3
23854,92550,45
61732,76402,86
10553,58224,10
68690,87244,86
84661,84550,65
41224,46547,11
83274,89631,86
42944,20337,16
93895,95483,3
79625,64273,58
38570,76792,20
42949,43445,79
99432,65699,57
40724,97544,42
24441,7000,72
18511,24540,34
10282,35158,10
20010,48577,3
17100,29590,43
96738,621,88
26760,47063,96
21435,52376,36
94005,30458,88
28428,65958,25
10579,79436,90
75590,20471,47
62827,52244,25
1658,36429,63
42512,34094,76
11777,15333,53
41590,18020,31
99629,57149,91
90964,19101,1
34447,42165,16
88170,83717,52
12374,22969,83
26051,10500,82
60955,51230,50
96207,38972,45
1730,59186,79
20744,36816,55
60204,63036,84
90882,44699,53
75975,64947,2
54852,58904,48
63106,25965,49
1305,58278,38
51598,49922,88
50670,21370,47
39752,74875,43
64649,19254,77
64844,68312,32
36869,85808,71
28663,15394,49
9218,97977,43
72232,88155,25
3924,37613,26
92395,14166,30
25674,57833,94
48185,93662,89
74728,84213,30
42219,97760,76
87548,66783,61
50070,35267,43
53934,32865,96
37069,19464,22
36887,66568,62
70451,77262,20
14838,40630,32
17359,45526,75
8993,30642,68
88288,80842,69
22189,19463,14
4021,73387,12
29450,12017,98
69659,91524,36
92260,76994,58
19020,25784,79
84346,61796,5
49280,99481,43
15043,52086,25
23887,13213,30
73769,98989,26
44422,56045,29
71493,12703,38
10445,41313,21
67379,8405,82
15186,8943,23
56998,17092,35
90185,67121,29
93391,50682,64
95160,10261,80
54782,89438,92
59877,34672,87
83277,93407,11
52777,93467,98
70504,79161,71
7384,52119,81
314,7161,5
74664,35679,98
94631,42280,29
54664,60264,32
91851,84238,73
22346,12799,58
25883,93397,21
11796,31728,35
75414,52525,32
26858,29892,99
33768,9344,8
4361,44168,88
65630,97706,13
76117,52208,45
3341,98494,53
1767,46953,66
75879,57539,25
11375,14788,97
22646,30885,47
89468,39906,40
68922,89856,28
78831,78430,40
83950,62498,58
8377,33359,1
63572,97078,13
56708,28207,71
25074,52852,90
85208,23975,52
44307,92645,59
62012,73701,23
88056,76390,23
17857,78850,51
34814,44254,80
6213,17753,34
77592,18988,12
41061,82177,37
29814,67108,26
89187,11490,56
12187,37914,14
23382,77702,34
50637,82602,25
70972,51609,8
66914,27132,19
27671,3159,77
81664,51530,57
84781,25225,5
65065,10339,22
95418,1413,35
67379,56862,55
97835,83718,35
32578,73457,85
9191,45659,43
44664,67110,18
5604,18181,24
13508,66613,81
70927,26426,59
2281,64383,26
94987,21325,41
29973,38891,10
4067,29836,77
98203,57214,15
51509,5175,59
62291,29611,7
40505,65149,51
71433,55526,82
77875,78581,98
85151,26392,35
6040,23262,39
81977,36518,14
93578,27970,27
71989,43071,82
81177,89368,6
3913,26187,79
48977,14370,18
65875,33055,76
55409,41660,26
86818,13605,24
72113,19190,55
48699,32168,31
23168,74719,36
79626,99349,25
41205,25695,59
2572,82800,10
81512,56140,45
83569,16560,35
2700,45482,62
22537,1361,93
61422,50154,55
86129,36494,96
40639,991,82
69933,61413,72
74823,98545,79
68080,59646,71
20558,50620,85
22626,18075,73
98081,65984,43
92553,7890,11
86981,19811,4
90384,78756,41
87786,57768,17
45779,88605,76
17856,67871,49
6953,76202,65
39803,87822,25
74607,84599,43
94663,27903,87
10664,40546,92
80102,89012,66
15045,66747,98
59055,67746,99
67546,13761,10
36973,16500,60
29743,91603,31
24143,8518,56
28765,34554,57
82120,65863,78
52619,56134,50
94291,11538,10
21552,11077,54
77048,49601,86
15668,25689,84
82493,98526,40
74245,41293,52
20434,60930,16
48974,8567,43
20468,13423,99
25902,84752,99
5862,62368,75
41010,5728,38
11862,29770,50
52739,80196,90
66609,52081,24
67789,11467,94
93978,73828,80
51725,40238,49
84629,91280,40
3246,51106,61
70428,29587,85
87038,20144,73
89759,91598,59
29045,99145,7
34004,82706,76
60428,80115,97
15666,52031,13
38887,17555,87
77074,12392,76
50845,19214,56
97310,83898,10
99332,74314,84
64768,9924,84
8819,96445,19
23133,9487,95
43591,47528,59
23534,53625,27
88572,46180,14
74672,80868,91
11024,39330,47
20414,53941,8
55017,42547,68
60221,47784,15
85988,83385,39
10961,46727,68
1612,83406,8
83602,33217,40
23526,24257,24
25374,67986,29
29799,37367,13
33968,5303,36
17231,71738,3
33653,4622,35
58383,52405,51
49572,8027,36
62339,21547,18
15530,38837,14
5541,10597,71
11126,89902,13
74992,13171,64
7596,32010,73
24701,29937,52
97765,99469,21
84804,59767,30
76211,34203,29
64520,49001,84
26093,32620,73
81780,2089,28
72216,15776,98
31325,35839,39
25245,18014,16
92136,72065,85
86491,78563,7
49991,82683,54
24478,63246,14
94589,78666,61
95571,80680,49
67208,33860,47
44700,66146,86
92754,75933,9
7029,97335,14
76061,10863,95
11695,93611,24
4587,28763,9
17498,83925,64
81496,44275,28
84110,33236,26
26188,41320,4
91973,1862,35
32908,55612,73
49973,31264,85
38704,9933,80
86092,51072,84
21722,5303,6
40594,39348,29
99958,78666,68
81896,88484,84
11868,52613,57
37998,71719,45
30697,2750,69
75312,50931,13
38397,46677,70
42885,80657,19
28199,58169,38
72038,29181,65
79739,15571,32
60601,16990,8
25019,46044,65
93385,41319,83
62115,46660,23
24211,79993,56
20759,57793,46
98018,31502,66
94962,36894,62
47810,78563,14
61352,13694,90
9581,21303,28
18620,1697,59
61211,22623,34
45408,99051,53
41749,79837,6
61692,17309,55
1508,8734,91
23046,62238,47
96318,20603,29
57970,66295,58
9712,19593,44
84356,1349,5
34824,3264,94
8137,44759,13
56205,13026,7
24429,48296,51
66707,67042,71
18893,41972,60
4017,15181,48
85735,83150,15
26129,32196,2
61427,72480,24
2792,97665,98
8057,5411,43
31235,55692,89
96797,46801,17
52548,14758,5
80267,51944,68
60316,53324,40
14373,65814,2
34964,87177,54
53101,10301,10
76699,59293,33
51254,73206,31
28596,35083,44
76840,22129,87
92761,44709,13
34764,53351,70
39045,35169,93
11741,48260,36
92189,13638,82
21355,54612,82
17712,19246,25
40875,75892,83
58969,60291,5
49328,63567,50
92012,25032,36
30649,36101,91
4747,82277,48
60809,23476,10
26387,24105,40
18240,90403,63
17254,69320,6
9946,44097,64
54281,91171,37
55639,48915,82
98260,37786,79
78912,47459,28
60244,84379,77
24713,35069,72
4608,66368,64
87589,29022,89
56597,46633,9
27280,16827,95
75416,48645,62
81005,62759,89
96597,36756,55
12181,61685,86
95973,55245,51
55513,19970,3
86196,90681,89
10500,9987,17
65914,15732,35
5829,94261,51
79782,94050,79
11610,31584,90
88644,82744,49
54810,75085,79
46176,90555,68
55582,38032,8
55234,6236,77
4749,32129,54
308,58599,32
81025,57318,80
81563,82588,29
14177,68760,46
59912,16996,47
20958,10230,5
38623,26482,2
92996,5893,77
41231,42256,27
25226,36334,54
70995,82048,76
73278,38452,60
97609,85505,31
46241,66351,12
40310,87442,80
30941,61376,80
24582,12237,47
88047,28982,50
2768,24761,72
32211,31521,60
95846,35123,42
70491,89021,18
39775,42904,17
29647,39563,96
57349,57619,8
24662,30081,96
17856,90618,25
25735,30187,99
16867,23292,22
64308,29969,79
67092,6248,10
90024,20495,73
53244,48365,52
7305,59914,45
32554,96273,93
62466,38386,47
61725,81600,61
47753,25501,38
76049,40760,24
37277,78570,73
85827,5847,17
82688,57357,32
44642,38329,88
75904,63847,60
6196,14759,20
74313,4303,98
27503,2636,99
29687,77534,4
55222,54404,16
4275,68336,40
54852,13974,44
80965,5685,26
41344,34778,83
19559,1897,90
6979,66942,94
77644,34394,71
50050,43357,31
31712,27072,83
96405,77486,46
60887,73567,26
15018,98796,84
73863,80445,65
58113,51387,72
83463,63232,50
65496,21683,91
63490,50036,44
13841,74466,72
59753,1174,98
98921,25390,80
30473,51874,10
15188,56922,48
61492,60676,84
73456,20350,14
73315,62737,74
10441,48040,50
80025,58849,5
48430,27388,35
8312,4586,23
68420,67597,48
77144,30707,15
91377,95630,92
6601,38235,64
63194,8600,30
42014,44840,99
38494,65845,22
95859,31340,37
55536,62862,49
11031,15927,58
54373,70756,34
26551,65940,72
30059,47405,70
72652,38732,24
2715,21114,39
52559,53062,62
97967,69982,68
56612,12971,15
99603,78936,73
74224,88869,43
25447,15444,61
56293,36676,21
13070,53872,44
21346,36584,4
40828,13144,54
77533,10226,91
62927,58933,17
37982,5081,78
96158,64166,3
61144,95819,28
38526,46184,65
56133,45518,44
89096,79014,88
28452,29605,39
31215,26921,60
64512,90503,10
48316,23049,30
58410,33164,63
52005,52009,21
86147,55514,61
42258,79137,58
75034,51482,72
62373,58316,89
21285,58944,76
25644,91997,16
62771,32366,79
82891,25616,80
62007,86646,36
73123,67425,44
68222,65126,17
26034,65431,53
5192,87032,55
9854,58361,18
94904,42166,48
26095,40502,33
51682,80567,6
62726,15101,16
15053,23657,99
40303,84636,27
53022,21291,33
14905,35914,63
82922,18975,61
98475,56495,10
96016,49183,76
45780,18509,64
46203,37245,80
57450,74833,25
50960,63677,95
34679,38643,1
18056,14090,93
50808,69147,97
26793,15206,49
68211,5071,60
39434,80098,19
9909,93816,60
48936,54379,4
49839,64356,16
71665,45115,86
72413,48536,70
70537,90501,42
91231,17358,63
45247,25833,4
89584,69075,14
69225,73946,35
22080,70451,69
69687,49413,41
73376,71501,54
54412,61340,7
31386,26291,35
91031,1422,51
38831,27490,90
12887,38715,41
55026,51635,99
22344,44917,19
73530,29423,28
13291,87141,7
77060,71458,88
88011,59480,44
66916,33715,58
11821,49532,71
39938,46659,96
58013,92153,81
98514,27494,99
94168,9675,55
98178,79371,37
70819,53199,86
69405,63362,53
43065,34511,54
51003,2015,66
8426,50592,19
41185,63338,64
8445,36557,53
51502,22103,30
39576,86914,1
78938,71642,2
77448,40877,74
513,36567,76
51500,78224,72
60938,75435,45
19438,42089,75
17929,26059,97
57634,98281,33
14245,30384,81
45965,87685,92
47689,24649,66
62194,43333,32
85164,39939,95
49786,52494,3
46706,11912,55
16525,16567,58
64786,14801,36
55878,81756,85
83478,10572,15
68271,74844,21
24950,14491,33
62149,8048,40
85914,64326,78
6088,76401,61
35443,49659,86
55789,10909,88
60022,84103,92
78975,16843,89
43078,60854,69
35275,37529,24
25906,45813,92
84869,88809,41
24444,77978,17
96895,54706,81
4908,95033,7
19586,23258,78
3407,49334,58
29982,6187,1
31380,18149,9
63350,93983,95
65501,96908,89
2855,49735,27
6290,38599,15
28099,38453,55
43375,40096,13
29077,56673,39
1794,32331,12
48071,88265,31
66848,25043,37
29913,64549,13
94592,88236,9
17745,15912,22
26261,27308,69
21725,67875,24
44450,21259,83
92955,57152,43
66784,60518,39
53060,6863,56
14620,3829,12
73208,68480,7
94183,95685,14
10361,43038,22
9969,56667,89
27847,96564,69
13419,99590,85
37036,91402,48
41280,31853,24
19004,21319,50
26878,66020,29
3046,45268,35
66041,42927,16
88119,28576,62
50574,63490,23
54894,79771,4
95026,58850,63
9249,83942,39
37156,6814,42
7483,76024,4
73651,32768,89
58499,75754,15
82147,30536,25
65070,55378,71
65159,59118,53
15132,90207,52
16771,35282,25
93277,18599,25
41121,88454,3
8992,71290,10
62000,65651,47
96577,79369,19
91371,85468,8
99747,88043,90
63594,29244,90
90464,18865,4
46104,38571,46
85255,6488,33
62666,71654,46
26155,67232,70
83472,91528,48
68940,76105,18
6361,31388,19
42595,85284,32
85248,34642,86
31700,20021,48
64148,92089,30
98043,34022,78
45533,68777,42
28482,56299,42
37801,57487,8
40788,39859,62
32090,44596,36
78474,34914,90
35729,67966,95
42238,60046,22
18079,83296,16
92082,12726,88
18479,43865,30
52451,59488,93
72331,57682,66
33341,15887,17
60796,67921,87
79691,65210,65
22062,11130,46
27742,90000,20
55169,89325,67
15251,22085,75
23655,41136,39
83942,13270,84
89609,13051,50
18336,80491,83
98351,41136,34
85408,74568,91
63063,59572,78
92372,93990,37
36862,42315,94
20021,89159,40
98438,45345,75
37315,54879,43
37224,13825,64
15573,15081,7
62960,12074,13
79458,72256,23
80675,7527,24
62766,35036,5
10697,39503,2
66122,92479,84
35166,11048,90
25662,64836,85
78475,5796,59
84563,25390,40
65443,19498,93
99854,75813,28
67493,74985,55
58663,84525,91
420,54708,17
48795,25619,30
59606,63266,90
73307,30507,3
16640,12010,63
46255,22248,45
95551,75045,54
14488,68029,38
44206,11676,26
91351,34681,66
7810,64930,82
73403,83233,52
87079,6900,22
70090,28063,23
59933,37387,23
46830,51674,81
70350,96195,71
35592,24749,78
54827,76534,36
67825,70093,36
60164,13728,44
19572,29938,19
27493,1425,85
38013,59455,41
15940,44351,40
86333,89429,79
95695,33015,80
91772,22400,83
80722,23607,53
69923,13955,4
26762,44491,5
93348,62077,38
46295,86097,43
84789,20474,44
83178,78802,27
78282,65960,60
98722,45111,7
59285,85938,90
70081,18889,87
65897,75394,15
14682,24992,20
19816,67848,12
54823,89263,22
55769,36728,63
94733,5614,64
8593,69910,49
50035,9471,59
78720,19523,69
88638,36558,83
78500,92809,42
68193,88056,83
23551,17451,23
37815,88154,36
48630,89834,62
88073,85597,71
58872,87751,26
27471,67561,95
58256,28683,10
68508,44575,69
87065,86857,15
55017,42,52
28206,16081,84
50567,6151,44
95784,77586,17
42989,63477,5
18212,32008,73
14696,98783,66
44053,73449,80
6555,91095,40
67530,38984,6
83346,85978,56
23068,78091,90
47594,86224,91
5109,61002,87
14679,81550,95
97476,98370,73
57297,50140,27
60717,33296,97
87212,18506,92
60840,85615,1
99262,52387,38
93500,13718,27
38849,4998,18
12273,64136,11
92663,15000,49
83440,24959,36
56087,17880,74
24044,31890,45
78575,1357,34
31056,69181,6
66492,39116,19
1662,256,32
65763,18648,67
18389,26180,65
47560,84607,43
53947,41669,71
32874,41264,36
73004,43361,62
87640,38236,58
71484,29704,16
7973,65081,74
39967,20278,22
53810,64868,8
23977,88358,46
13016,47405,89
14159,90716,55
21302,67534,68
69725,28976,15
705,48881,39
31111,83747,82
43326,45362,63
39245,8782,52
76312,28080,84
66845,24524,50
64684,8599,43
78765,57838,31
90473,56155,94
24293,77660,33
77134,81749,44
32767,34314,71
36295,49049,7
8933,68869,71
34446,10728,51
21480,12491,81
3494,30684,53
74664,63252,67
36595,7343,69
7954,41303,60
26709,34915,28
57460,9746,75
51834,49747,86
38723,69433,85
68187,4862,80
18562,28722,58
90571,15464,22
53196,20785,88
60443,68691,20
10143,73258,61
26198,61442,41
85616,66443,83
95031,52837,47
6660,10335,82
85734,25582,9
88475,58074,8
78742,99245,48
9804,77581,23
82336,18230,65
72975,77522,62
87063,42468,43
45170,95275,9
12622,15937,2
41816,12932,37
25310,1506,62
7396,11134,53
58303,25312,31
26656,42095,96
56388,62707,93
26515,90026,21
70112,13069,97
41524,72796,57
11651,47112,49
27952,58037,84
69680,53703,13
61829,4035,70
80488,60105,47
63032,12061,91
26573,13736,69
60248,79396,47
5833,86468,37
29026,43753,1
10312,50288,2
17071,54311,38
2532,80119,10
99457,12922,74
57329,96370,80
35535,23078,40
68036,39970,89
18654,41943,42
58154,14424,44
13516,28887,57
32253,25686,55
99253,29721,35
27166,10667,7
30051,8121,84
50211,18722,29
30320,99900,84
44941,52243,81
16132,81494,80
46216,90058,45
25459,62289,87
36522,34818,47
48169,64000,42
66198,61064,38
3593,86548,22
15664,21011,5
34234,31431,34
80257,86774,80
51240,68301,61
39145,69859,71
58470,17620,11
76187,39797,54
80304,76233,27
33096,62809,27
39568,29504,3
56714,11455,10
53770,44418,91
34343,37493,30
50706,27320,82
3348,99245,16
1376,54097,51
84632,67701,72
844,57183,89
32986,7968,75
82933,33917,46
90424,13056,30
47445,69993,20
92619,32464,96
96528,64671,25
8332,3938,71
65871,37073,52
83884,78443,90
33084,515,34
29662,18959,28
7104,97900,41
54886,92364,30
1493,84263,47
34355,13715,39
22859,17015,93
24887,86287,8
51178,62060,2
72003,96832,85
90483,41185,70
62531,42356,94
64251,1719,54
22545,36238,92
1385,72379,51
56504,71189,79
80170,88941,35
8883,1145,33
28930,80719,33
97346,2340,36
41545,95068,21
78234,75907,91
29441,54442,85
22604,56984,8
72961,83233,96
20639,9889,94
27363,41671,37
81558,71012,3
8840,99731,90
9922,5537,35
47031,67617,76
50931,52678,24
24403,7699,3
21045,32087,47
87472,68869,47
68656,17649,21
91025,36659,92
97586,58747,11
28839,54927,91
1420,92297,53
10521,23127,64
90683,75783,35
39264,92806,61
36157,66119,49
53201,19174,38
91238,49850,96
37819,26579,2
79998,99326,36
77956,77445,5
77649,99382,34
97289,20056,37
19475,6671,8
13791,69702,40
54440,70762,57
29257,9629,7
33984,49284,73
41855,86148,74
81736,13977,74
11709,81933,22
46275,23420,12
69948,82778,35
92243,45269,12
12506,83428,68
26489,42225,18
52719,78443,40
61609,12836,82
13448,73372,90
15135,67270,56
77015,13101,48
24386,43670,80
33239,37334,9
77449,54901,45
42508,16421,35
72623,48562,7
50592,72075,52
94655,98909,19
16900,79174,72
83730,15239,53
46179,24781,19
45442,27743,31
