ID,customer_id,date,hour
21739,83994,2017-03-15,14
36058,46727,2014-12-23,14
17199,24032,2015-11-05,22
95995,96002,2011-12-28,22
75773,2120,2018-10-04,21
30141,64748,2015-02-06,4
41685,95763,2018-03-10,2
26059,57263,2018-05-29,20
30333,38402,2015-02-12,1
67578,68467,2020-04-16,6
44715,54090,2016-11-23,20
48061,74730,2014-02-14,20
86814,59974,2017-07-01,1
80300,12938,2016-10-08,23
423,58238,2017-06-05,11
49160,11798,2016-06-25,3
27614,29247,2012-07-31,14
30900,11972,2016-01-09,9
4175,39930,2020-12-16,2
67872,89656,2018-10-01,4
68276,61623,2013-12-09,3
17334,80509,2014-06-02,10
26061,65223,2014-03-09,3
57681,75805,2014-11-23,2
34970,97817,2016-06-07,21
60316,83677,2010-09-05,12
27876,53032,2014-11-07,4
23975,78727,2015-01-03,17
61735,90647,2016-08-04,0
4052,88206,2012-06-01,23
9981,78660,2014-11-05,20
5411,77344,2015-02-18,5
53608,35187,2011-11-28,21
23381,16227,2013-02-28,7
88216,97234,2012-04-02,12
89378,40160,2010-08-08,15
92677,48122,2010-12-07,11
49364,60402,2019-08-29,6
21291,35989,2018-07-04,5
4730,94728,2020-09-05,0
74537,95860,2015-07-13,16
31623,83822,2017-10-01,15
65227,5303,2015-01-29,6
81148,19323,2013-12-18,6
42029,92684,2019-03-29,18
87068,58007,2018-04-03,19
75358,61380,2019-12-23,19
77781,31996,2012-09-29,23
77409,96336,2016-03-16,7
40974,59203,2018-03-19,14
8538,52365,2016-03-22,19
97330,19393,2017-11-03,7
38650,93765,2013-02-11,18
14731,56411,2019-07-15,20
10631,26230,2014-09-26,9
21910,20922,2017-12-19,3
36623,41992,2014-01-24,20
82504,96497,2015-06-16,17
56535,21715,2011-09-08,16
29508,37359,2020-07-29,13
54867,88443,2011-04-23,9
37207,16403,2012-06-18,11
34077,68431,2019-11-29,17
28849,86514,2017-08-31,17
50628,36020,2020-06-23,4
64253,47644,2014-11-17,8
53525,69573,2012-12-02,2
72157,7816,2012-12-05,17
55973,66153,2017-11-25,14
17206,49686,2011-05-24,22
85427,77770,2017-07-17,1
26588,77642,2018-09-11,15
71833,65378,2014-05-27,1
15568,45088,2020-12-02,0
2431,58668,2013-10-07,2
91777,23535,2012-04-24,0
89839,80926,2016-08-23,20
78982,59584,2014-03-25,9
43883,76047,2016-10-17,8
5939,61416,2010-09-21,11
85625,58904,2014-10-04,10
32683,45986,2019-08-11,11
74139,96406,2019-07-17,7
31290,51433,2016-09-27,9
26367,33971,2011-08-18,10
93670,26338,2015-10-24,5
91270,47354,2013-07-16,13
38117,26991,2015-09-02,11
7513,1527,2012-09-29,5
74789,4173,2019-06-02,20
55793,27969,2012-02-28,19
83283,77516,2019-02-19,6
75257,72167,2019-07-22,22
24820,36382,2013-11-01,20
21088,27209,2019-02-06,4
36740,85282,2015-02-02,22
80613,48946,2010-09-18,13
60123,81631,2014-10-29,11
42019,76003,2017-02-13,10
69794,42284,2017-07-24,8
15416,24743,2010-09-19,23
89866,42648,2010-05-26,18
79742,7967,2015-07-07,13
57100,47698,2011-09-25,10
38881,78237,2010-03-15,4
91220,37090,2014-03-08,15
81165,60699,2020-07-18,13
14385,77648,2016-12-19,18
21239,82008,2012-08-22,5
91108,67797,2018-03-17,8
2708,44708,2014-10-27,3
69547,48578,2012-02-19,1
30606,85970,2010-11-27,13
20077,51609,2014-08-25,3
28276,84840,2013-11-14,14
78282,47025,2019-03-27,17
51152,65773,2010-09-21,22
11962,2854,2018-12-06,22
22302,73571,2019-12-01,5
6533,2664,2015-08-14,13
8359,87052,2020-09-20,15
64710,7380,2011-06-18,8
15595,47574,2011-08-27,12
34815,24299,2020-03-14,0
12390,35934,2013-08-03,9
70332,16522,2012-06-04,7
99607,2690,2020-01-23,11
21161,98083,2011-07-27,1
61486,3571,2016-08-23,22
87544,9088,2011-07-07,10
90439,2702,2010-04-24,21
5632,65699,2015-12-24,3
2975,36939,2016-07-03,7
58254,49174,2016-08-13,22
58889,41709,2017-09-18,6
86853,25195,2016-04-11,4
56032,93190,2013-05-25,17
70528,5549,2016-10-08,19
10485,52854,2017-06-27,22
32391,76616,2020-11-25,7
6151,84085,2010-07-17,22
37822,88350,2014-10-13,20
47743,58539,2018-03-05,17
2523,64416,2012-03-18,8
2107,77745,2010-07-04,1
95744,95373,2020-04-11,6
98536,39547,2016-06-23,5
3638,25774,2011-09-22,16
8722,3673,2010-12-29,8
92983,36747,2012-09-13,6
60445,67880,2019-08-22,0
16642,86856,2014-12-24,12
75438,63351,2010-11-24,6
59811,70629,2017-03-27,13
412,90308,2018-05-15,12
94068,38948,2011-01-20,11
22429,92758,2012-01-07,17
15318,30081,2018-09-02,1
91568,15069,2019-03-16,12
96563,94995,2014-11-29,21
92170,85676,2010-08-14,14
65397,27715,2013-09-24,20
86535,63427,2017-07-05,23
3781,16708,2011-06-24,12
26206,10664,2010-12-26,18
53123,66778,2010-03-01,9
7569,33438,2014-04-28,16
15561,11244,2012-06-14,0
97724,17188,2016-08-26,22
52951,92810,2015-10-14,18
19775,7185,2011-05-24,9
9585,68371,2011-11-13,9
60526,8497,2016-04-10,13
44395,66545,2019-03-24,9
36914,81645,2013-10-22,12
3525,56704,2014-11-16,14
50309,70057,2019-12-02,8
21734,326,2020-07-14,16
29684,93538,2018-07-05,19
26042,68156,2020-02-04,13
40188,90697,2013-07-05,6
29490,81075,2011-10-01,9
22451,95657,2017-08-28,8
50960,83404,2015-02-08,15
61748,53242,2013-04-22,4
45728,50436,2019-10-12,7
28868,4136,2019-06-23,20
3230,65693,2012-08-14,19
1146,14523,2015-08-15,3
78679,85169,2012-04-26,11
95441,47569,2020-09-07,12
98411,39748,2020-03-08,3
29971,43791,2010-07-27,21
16425,72650,2017-05-12,17
44474,43386,2010-07-21,13
89173,52483,2010-04-01,17
12383,65146,2019-08-24,13
786,93489,2019-11-21,18
36372,43729,2015-01-12,11
61458,82498,2018-03-03,5
63601,49165,2010-12-09,5
18644,79117,2017-07-18,0
96029,21871,2013-08-01,21
69943,60614,2020-09-22,20
89995,94539,2011-03-06,20
49386,47267,2012-09-26,6
97789,45484,2012-02-08,22
6442,97594,2013-03-02,11
38123,58183,2019-12-18,14
59780,30333,2019-06-13,3
90341,93399,2018-08-05,5
6849,90685,2019-01-25,12
80494,76579,2011-07-02,22
2619,18303,2019-09-18,22
68124,24218,2019-03-17,12
40686,61555,2010-02-27,9
47943,34463,2014-06-12,13
92714,69712,2013-11-04,21
19012,17498,2019-03-12,19
96007,54837,2015-11-07,10
38957,19978,2013-12-31,15
82772,63026,2013-04-07,8
71010,77122,2011-05-30,18
46232,72068,2017-01-22,9
868,38917,2017-01-22,14
20668,98043,2014-03-03,3
39533,1321,2019-07-26,6
46974,89707,2015-12-17,23
19393,59260,2019-01-31,12
25202,18637,2014-08-26,10
82964,22786,2013-07-05,21
96838,67811,2011-06-18,6
35664,37017,2013-03-27,7
76265,16757,2018-05-05,11
52249,9044,2019-06-18,10
69790,27458,2018-03-26,16
26468,20189,2017-07-10,16
53220,92281,2018-06-20,9
19407,76724,2016-12-31,18
25536,12929,2015-01-24,6
48829,72836,2015-03-23,9
88366,37484,2018-10-22,21
75767,93213,2019-06-09,4
44038,81667,2018-02-22,1
65946,94558,2016-08-28,0
136,43054,2015-08-06,12
59978,6490,2020-07-05,18
17948,49877,2012-04-14,15
54079,6607,2013-11-29,1
28504,1643,2013-10-09,17
47226,72856,2012-04-04,22
57625,66172,2016-06-01,3
99051,71089,2020-10-04,22
45221,90409,2011-04-04,15
40759,47311,2013-10-01,12
23494,40494,2020-01-28,14
194,5673,2011-11-23,5
80608,50414,2019-02-01,0
12339,41891,2017-03-30,11
7158,89124,2015-11-11,11
34712,22715,2014-08-25,16
87993,86633,2013-04-17,2
69811,92515,2019-03-13,10
88045,53863,2015-11-07,13
40817,74415,2017-03-26,16
14545,84651,2020-09-25,9
15127,32922,2019-08-27,9
91370,45901,2018-06-09,19
78029,51287,2015-01-06,18
66729,76868,2010-04-13,14
8944,11908,2013-01-31,14
81880,47041,2020-12-07,2
61901,62416,2017-05-20,23
20905,47011,2020-10-30,21
45136,56350,2013-06-01,21
34667,29560,2011-12-22,13
89818,74175,2018-06-25,22
9468,93434,2017-07-06,3
63577,38636,2019-03-08,23
16486,7235,2018-08-15,7
12097,74843,2014-06-02,18
77076,50807,2014-01-13,22
83556,45675,2015-10-03,21
89736,69632,2019-02-01,9
30860,80412,2015-06-14,21
95438,30040,2015-09-09,16
60874,44990,2012-11-19,0
17772,30870,2013-04-17,12
69493,91430,2011-07-21,16
21004,21179,2017-01-31,21
98499,80057,2016-04-28,15
32807,78968,2013-06-09,3
84293,36776,2013-07-23,11
21162,3538,2013-05-21,3
66956,63303,2016-05-29,11
87478,3752,2019-12-26,0
62806,74116,2012-10-18,1
50313,23605,2014-05-06,23
96979,5183,2011-11-02,23
2268,57247,2018-06-26,23
51390,50588,2016-05-31,22
81308,67182,2020-11-05,12
71742,65886,2016-03-01,16
62689,63150,2012-10-17,3
49588,56363,2014-08-26,19
69487,69472,2012-06-09,17
60797,96666,2017-04-25,10
41094,46569,2012-11-26,22
81101,36830,2018-11-02,14
78915,25408,2010-09-02,8
13821,21434,2011-04-06,0
8573,66931,2015-08-20,17
62044,52746,2016-12-28,12
2506,17268,2012-07-13,10
6055,34186,2013-10-07,21
9544,85009,2015-08-05,22
1760,25444,2010-07-12,4
36429,88423,2010-10-10,9
68143,19693,2018-08-07,11
12177,79257,2014-09-15,12
96064,86236,2019-03-28,5
25233,41286,2016-04-09,17
51092,19722,2010-04-19,2
42246,36116,2010-07-12,9
20801,89866,2017-01-10,11
45336,85682,2017-06-27,9
96665,96761,2015-01-30,10
44145,6162,2020-07-19,18
81276,9665,2012-01-08,12
30081,59986,2010-02-13,1
33764,79065,2011-04-22,13
82237,64005,2014-06-23,23
20551,15480,2014-09-08,20
49535,85671,2018-11-13,17
93884,62023,2014-08-08,18
67948,51684,2018-04-08,11
11946,19124,2015-04-28,18
98589,89229,2011-06-15,14
34186,80424,2012-10-17,5
86855,43223,2012-08-05,16
59662,84718,2012-12-09,8
44317,464,2013-04-02,6
76262,85369,2012-11-03,16
99318,62668,2014-09-15,18
12304,94624,2011-11-16,18
6636,97831,2014-12-24,4
91802,80219,2020-08-30,14
55584,57551,2010-02-17,22
29750,79288,2016-11-18,20
48918,61055,2017-06-20,5
29566,34816,2018-05-17,18
89708,52674,2014-11-23,22
95075,2805,2014-07-12,9
12141,48023,2015-10-16,18
51492,58386,2017-02-23,0
63870,55942,2011-03-15,12
90713,25375,2014-04-25,1
70252,19292,2018-10-13,0
53016,67639,2017-09-12,10
48416,98993,2017-12-16,5
16340,60396,2017-09-03,9
7526,75364,2017-12-04,14
16813,51929,2016-10-11,6
17773,1115,2011-06-13,18
28913,29212,2018-04-07,18
74491,12667,2017-01-13,5
25006,91679,2012-01-29,4
90001,88238,2011-04-11,22
57903,57572,2014-03-11,8
65004,10857,2015-08-07,18
61809,91286,2018-07-20,9
91441,33551,2012-05-13,14
49121,51042,2013-08-18,17
34517,22072,2010-03-17,5
33206,97906,2013-11-24,10
60615,41665,2017-03-11,16
48604,2489,2012-02-23,6
96698,23507,2019-01-26,18
66643,61639,2015-05-19,20
86769,61483,2011-10-17,0
94023,43065,2011-02-26,8
69818,17566,2014-04-12,10
58326,27632,2017-12-22,13
49297,80945,2013-08-17,18
34706,83177,2016-05-24,4
53629,6053,2018-03-22,4
73328,46265,2012-03-02,2
96955,25431,2016-12-11,3
83055,68107,2017-03-04,4
38403,70537,2011-08-31,23
57691,6812,2016-04-20,23
69643,5862,2016-04-21,11
15968,9798,2019-02-05,11
79812,7959,2012-08-21,21
51949,99203,2019-02-12,0
15073,69171,2020-07-17,16
28625,93304,2012-11-10,0
56572,17792,2013-09-07,7
72093,98812,2018-08-19,17
60665,20451,2015-01-30,5
75995,63283,2011-01-16,8
51602,37827,2018-01-07,2
88569,28668,2015-06-21,2
27618,32062,2018-07-25,22
7179,86865,2020-04-01,12
60171,41765,2012-09-17,2
12840,12414,2015-12-13,10
55618,67848,2010-10-02,17
80296,77220,2017-11-23,3
25402,66167,2019-04-18,17
29183,1452,2017-09-16,17
58952,68775,2013-11-20,4
26436,18405,2012-08-31,4
47364,34441,2010-04-03,5
55334,59896,2019-03-05,11
19882,68613,2014-01-28,9
14750,24899,2018-05-02,13
2103,72537,2020-06-19,10
32869,43731,2018-06-18,21
60452,37730,2016-09-11,1
63552,70584,2019-07-01,20
27461,31942,2011-01-04,0
88527,43712,2012-02-11,16
5416,28296,2018-01-05,6
92373,73892,2017-08-29,1
20402,1519,2016-05-31,9
42840,15402,2016-03-08,12
58371,96271,2014-11-04,16
6244,70304,2016-01-31,17
34758,41519,2015-05-23,1
93928,3713,2010-08-02,5
8052,58902,2020-02-07,7
92876,74002,2010-09-19,20
90587,60817,2012-12-03,15
69312,90468,2020-10-29,19
58747,48588,2018-06-04,1
2854,4142,2017-12-29,13
76160,22264,2012-07-15,22
70496,39083,2016-11-29,18
42102,37987,2020-08-09,1
96361,10205,2010-11-19,2
20630,9960,2016-11-30,17
33020,51166,2010-08-20,5
10997,63438,2013-04-06,22
80124,81887,2016-06-13,10
31779,84443,2017-06-25,5
4662,82533,2017-05-04,10
70898,24997,2015-01-09,23
28918,24517,2011-06-02,18
88377,57828,2014-05-02,3
61730,18343,2013-03-02,17
6326,33737,2016-09-03,5
87703,31907,2013-10-27,19
90639,20302,2011-05-29,15
89725,9137,2020-04-05,17
57931,71,2014-10-15,6
23438,92495,2019-01-15,16
78133,21554,2020-10-02,10
23679,4775,2013-01-09,1
30442,99480,2015-02-05,13
30709,87317,2014-02-18,12
63878,77204,2011-06-06,4
24256,62624,2010-06-22,3
14162,31639,2018-03-15,18
49193,94525,2020-01-15,5
97803,2111,2017-11-27,14
41062,51490,2016-04-30,6
94663,37716,2016-12-12,12
91906,18429,2011-09-11,10
19573,52340,2019-10-18,0
89846,14592,2015-12-05,3
74653,33697,2013-10-27,10
52457,1533,2014-06-07,8
56479,7493,2013-03-02,21
45132,24556,2014-12-27,14
52717,26698,2010-04-10,6
68548,17271,2010-12-28,2
485,39097,2013-05-31,3
9663,38520,2019-12-05,8
4913,84625,2014-04-07,18
3467,90647,2020-12-23,13
19789,5709,2014-06-08,20
34674,71496,2020-09-25,11
87752,92640,2016-06-14,13
59211,11215,2010-11-07,8
80180,29551,2019-06-06,20
93091,84944,2010-01-01,5
76112,67774,2016-07-02,20
17010,71552,2011-02-03,16
50013,3633,2017-06-12,18
38828,30352,2016-07-31,10
86238,49497,2013-10-10,12
96274,99646,2018-12-12,7
71771,18177,2011-04-23,11
79450,46680,2012-06-25,21
94819,34858,2010-01-09,16
28085,85230,2015-03-26,18
86303,36346,2011-10-31,22
61267,76238,2010-11-05,8
66033,70760,2019-04-15,1
55224,6916,2015-10-18,23
84805,98845,2012-02-23,20
46556,94020,2012-11-08,16
77503,23172,2019-11-05,16
12621,60499,2018-01-14,22
20288,5775,2011-12-25,4
13847,82610,2015-01-02,11
56836,39979,2020-04-03,6
83640,53872,2013-05-03,13
74577,51404,2013-04-16,14
46634,88753,2014-09-22,6
64363,72297,2018-06-09,8
26075,62351,2015-03-06,4
16990,52882,2020-04-25,15
14989,47406,2011-04-16,19
43544,34673,2012-03-05,15
68046,14652,2010-11-23,4
5898,13568,2017-08-14,18
906,84238,2019-02-23,14
37020,53666,2019-06-16,2
43919,32812,2012-05-28,21
77324,36022,2019-10-15,20
56750,84334,2020-04-30,1
43421,76383,2015-01-18,6
1611,54814,2010-06-12,19
92311,71391,2014-01-09,22
7016,93879,2012-11-21,19
48241,75176,2011-03-14,0
27303,17787,2013-03-19,15
42913,85305,2016-09-17,22
3975,48295,2011-03-21,19
63508,72636,2019-12-22,6
95871,3267,2018-05-08,18
99791,10308,2014-03-06,16
68167,57381,2017-09-01,21
18050,1765,2018-11-14,1
27628,64530,2020-09-29,22
73691,93017,2019-05-10,19
69008,15970,2013-06-06,0
46552,40326,2020-11-29,4
4126,85543,2013-04-05,1
34235,30331,2011-06-26,23
33556,38273,2012-06-19,21
88141,59798,2010-05-08,17
75292,97927,2012-12-20,16
18927,62822,2020-03-18,12
21954,95016,2018-01-15,5
7281,1771,2019-03-04,10
76864,19895,2018-12-30,18
54946,14953,2016-02-21,2
77765,95572,2014-11-19,1
82978,58736,2017-11-30,2
79138,82869,2010-09-20,19
62438,4963,2012-04-28,22
86107,70493,2017-06-22,9
17192,84598,2018-03-27,6
18779,23154,2017-12-06,21
77627,58772,2014-07-02,5
50674,27862,2020-12-09,8
22842,77696,2014-08-10,4
69159,38280,2012-11-23,17
93163,24192,2011-09-07,7
22805,84522,2015-03-05,4
30348,21106,2010-06-11,2
65364,85650,2011-04-25,19
6657,61702,2016-07-12,5
88595,66158,2013-04-27,20
37093,75992,2017-07-05,9
26093,42046,2013-02-21,5
95800,77389,2016-05-28,23
93092,49750,2018-04-27,13
54728,66402,2018-01-06,15
33869,71125,2012-04-04,21
24770,52074,2020-07-28,19
75695,99455,2010-06-14,5
86706,40290,2020-03-04,0
86824,30650,2020-09-07,21
92239,67594,2015-10-17,22
50199,66693,2019-10-05,5
88782,32558,2018-12-26,19
68235,79070,2019-03-31,10
2677,78246,2018-03-26,11
13118,43713,2020-07-15,22
9674,39839,2019-07-05,9
44900,40781,2011-10-25,12
12492,96926,2012-07-17,5
83902,11681,2016-07-03,23
71857,13509,2014-11-11,2
15940,49623,2011-09-23,18
40991,3499,2018-05-10,4
15233,14024,2015-01-23,8
62987,33657,2013-04-17,15
90048,93222,2019-03-06,6
40474,53341,2018-08-31,4
27366,5581,2010-11-07,22
87941,31799,2014-11-13,0
13582,16715,2011-06-30,0
64131,49138,2013-03-31,21
69673,46910,2013-05-19,17
57503,76789,2015-09-01,3
1677,61365,2016-11-14,11
4421,79753,2013-06-04,9
29461,3532,2020-06-26,5
8477,40828,2014-01-16,3
65488,27640,2010-02-13,23
46417,97566,2016-11-12,22
34568,37314,2017-02-10,22
30841,87062,2011-08-31,8
26470,98755,2018-12-14,9
22417,41116,2019-03-24,9
89237,95378,2016-01-26,3
26010,2799,2015-04-20,10
58409,48969,2019-10-27,21
48595,75794,2015-06-27,14
76164,38736,2017-09-25,16
30206,27694,2011-01-09,4
4357,42186,2019-09-10,6
40647,46285,2010-10-12,13
54088,14633,2013-01-16,23
71416,78640,2016-06-09,15
57137,35183,2017-10-04,23
64655,44234,2011-09-15,12
21519,57936,2018-03-09,13
30335,17726,2019-06-29,0
6183,71320,2012-01-21,10
59535,63705,2020-01-21,20
37195,36228,2018-06-09,9
71284,41487,2020-01-03,2
9050,72916,2015-03-09,13
88416,12625,2013-09-05,5
52718,88911,2018-03-25,11
74626,45212,2012-05-25,8
96052,53652,2011-07-17,11
47909,91086,2012-10-17,9
70446,74784,2017-07-08,14
99723,17674,2011-03-18,13
11713,41179,2015-10-21,1
21423,64478,2013-09-27,17
35020,82677,2012-07-19,23
98398,46740,2014-11-19,4
13174,16969,2014-12-11,6
14688,37986,2014-06-22,10
98466,96865,2016-10-19,1
75048,52287,2011-02-28,16
33088,955,2016-07-19,10
20977,58079,2013-05-22,19
70681,11693,2013-12-04,20
3176,77640,2015-07-04,11
39992,71872,2013-08-30,13
37304,22063,2015-03-16,20
2536,26841,2020-10-01,8
29274,65971,2012-10-19,12
29139,63955,2015-12-25,7
14187,86629,2017-09-02,0
69235,1043,2019-07-20,18
41314,55091,2016-04-23,20
86014,23890,2020-09-22,22
33147,80353,2014-04-06,4
74977,39963,2013-01-29,11
2137,674,2015-01-29,21
84950,28137,2020-10-19,14
83942,85762,2014-06-05,15
78867,80455,2010-10-14,10
30332,20068,2014-12-18,23
94672,25429,2010-05-23,22
72008,38782,2011-05-11,15
22430,32833,2015-07-20,5
43623,52600,2015-02-05,12
47817,62836,2014-10-05,16
17219,11797,2017-07-09,0
37501,19693,2014-06-02,10
58731,41057,2019-07-07,4
91886,58217,2016-12-24,1
16192,7804,2013-04-06,21
73492,97356,2015-07-16,15
64758,68912,2010-11-11,6
53867,35470,2019-05-26,13
19795,6275,2011-09-03,8
83774,71733,2015-12-07,11
48079,23014,2017-01-19,13
93342,76350,2017-06-22,20
18920,63824,2013-05-20,6
77322,18457,2019-04-21,20
69607,48664,2019-11-11,18
46401,31895,2014-02-14,8
33193,55956,2015-12-01,15
98344,70371,2016-12-15,8
65245,27801,2014-12-01,4
38001,5538,2017-06-15,12
99639,89166,2018-11-24,14
77532,91292,2017-11-16,20
60405,40847,2019-07-16,10
67854,45945,2015-11-06,18
77935,77275,2012-02-14,8
98374,55906,2020-03-06,13
99060,94274,2013-10-04,3
16437,96621,2015-08-24,16
66080,37796,2010-05-17,10
34184,56483,2010-02-12,22
49235,49695,2015-05-13,21
45328,5659,2014-02-16,4
93314,63374,2018-05-27,19
26928,89191,2019-02-28,23
99125,86989,2015-11-04,14
80390,31211,2018-06-21,0
91351,95280,2011-06-25,17
61952,98957,2020-08-08,17
56793,21737,2020-11-24,19
40680,16332,2015-06-17,7
49587,54363,2012-05-15,7
71591,78428,2018-03-13,22
18898,43015,2014-08-15,10
90662,98202,2011-02-14,1
73275,97913,2020-05-20,17
89063,68947,2014-01-16,2
43091,34201,2017-07-22,14
26498,85056,2014-09-27,6
68578,18499,2019-08-31,15
43003,53777,2017-10-15,3
91393,6495,2019-06-16,5
78599,81966,2011-01-14,20
257,8767,2018-01-27,3
99140,47611,2014-11-13,7
49522,33604,2011-05-18,23
94777,73078,2018-04-26,6
78542,77560,2013-08-08,13
85899,158,2010-04-17,10
38887,14881,2014-04-09,3
63079,212,2018-09-02,7
26285,3494,2013-01-05,4
90467,7945,2011-01-12,9
65108,28491,2013-12-15,1
46353,14024,2014-10-18,23
24320,99529,2015-03-08,5
39126,40397,2013-12-06,4
5757,52161,2013-10-13,8
36883,97554,2015-01-04,22
34699,17276,2014-01-24,16
6142,84604,2015-12-28,17
36013,74359,2018-08-30,10
26389,82307,2012-04-17,6
58781,52088,2015-12-31,20
24682,93118,2013-09-26,17
96906,60425,2010-07-01,8
39499,98704,2018-10-28,12
12300,4760,2011-04-21,10
56071,46824,2010-03-22,0
21108,8601,2019-07-13,4
1434,26257,2019-05-11,1
83804,47023,2020-06-13,13
74454,7086,2012-10-10,9
37362,73742,2010-02-24,5
1052,55778,2019-05-19,4
94599,51505,2020-12-21,10
42040,98454,2016-05-14,7
15148,12203,2013-10-03,17
20074,37974,2016-10-07,9
29271,24013,2013-03-07,7
5560,75291,2018-03-04,4
48717,50379,2017-06-07,5
51496,24526,2017-07-18,14
35804,17039,2010-02-26,10
95236,34999,2011-12-01,13
68207,53775,2011-10-03,12
89242,9609,2010-06-01,6
73229,82118,2016-04-18,20
65588,36521,2013-07-22,13
64202,67653,2019-02-13,8
10024,69214,2020-06-24,10
19497,49678,2010-06-29,18
3477,35254,2013-03-29,13
70751,69076,2010-11-08,12
13891,22804,2017-05-31,15
10806,95872,2019-08-26,8
89344,23771,2019-06-19,15
5250,68643,2016-04-17,6
66519,12419,2016-05-24,6
46837,6593,2011-03-25,18
14941,14657,2017-08-18,18
55754,2735,2020-05-14,1
54718,73669,2016-06-30,1
25986,21446,2019-04-10,16
77744,71411,2016-07-03,7
29062,82199,2016-09-15,15
26572,79758,2020-08-11,1
7552,4946,2016-04-06,0
36880,50198,2020-07-25,0
98207,35682,2018-08-12,5
92690,43685,2019-05-06,15
32239,9589,2011-01-10,15
64291,98349,2016-04-29,7
26338,39589,2017-10-24,4
6235,84580,2019-01-31,19
93284,80135,2018-09-28,15
91340,61498,2013-09-30,3
38383,41103,2016-09-25,22
77425,52182,2010-04-17,9
37173,52268,2017-08-07,13
49885,2025,2019-06-13,21
59471,485,2013-07-25,15
335,72267,2011-07-01,0
49191,30477,2019-12-07,15
25509,56960,2016-06-16,4
32040,98986,2014-12-23,19
6250,82285,2018-04-21,14
41806,53209,2010-05-01,2
12031,35893,2015-05-24,15
22980,27276,2017-10-23,21
76345,94197,2017-08-12,22
22961,98424,2020-03-05,8
66256,92362,2010-06-07,4
86101,10911,2014-02-27,1
19316,27391,2015-05-01,19
95074,21099,2015-10-25,5
30758,16161,2019-04-03,8
87992,15519,2010-07-13,5
95057,25511,2019-04-07,15
91494,51117,2010-06-27,19
91257,4649,2017-03-14,3
2252,13445,2019-12-27,18
60546,93290,2014-03-01,10
41274,59798,2012-09-22,2
35266,5674,2018-03-29,17
55456,74007,2016-12-24,9
74170,43546,2018-10-29,7
92755,93811,2014-02-14,2
81862,51351,2016-10-21,10
59372,26578,2020-11-12,1
61446,13685,2012-11-07,8
27066,45219,2018-05-20,12
15354,82856,2012-06-17,14
52247,63600,2012-11-21,10
17752,15377,2018-04-14,15
28703,74370,2013-11-19,14
17209,73943,2018-06-03,8
26755,9553,2013-04-21,7
50282,18872,2018-12-01,6
86631,57008,2010-05-24,20
55977,23282,2020-03-15,15
4667,68035,2020-03-24,1
95194,58956,2014-06-28,12
93482,72292,2015-03-09,6
27989,7842,2014-10-24,9
28558,43969,2014-07-11,5
60824,71164,2016-06-04,19
93678,38108,2011-11-26,6
37762,67294,2012-09-06,15
90114,49787,2015-02-17,1
15982,79869,2010-09-20,20
88483,74890,2010-12-06,18
33802,2339,2011-09-18,20
42297,84658,2014-05-29,17
79888,37495,2015-04-08,14
66189,44655,2014-08-29,23
63360,51504,2014-06-21,1
34193,35344,2013-05-14,4
36483,10313,2017-06-03,10
48343,7966,2010-11-11,6
41923,7799,2014-08-20,9
44531,18140,2018-05-23,22
94651,68763,2013-12-15,1
21562,43476,2012-08-10,21
87391,40701,2018-02-11,10
19659,78648,2016-12-19,4
63776,97739,2018-04-30,22
58483,83100,2016-07-13,23
35217,20558,2014-12-05,17
87225,74439,2014-04-17,6
85176,94181,2018-11-30,2
44273,84796,2013-04-09,9
72844,15678,2011-07-30,18
57617,38808,2016-08-18,7
93701,23999,2014-03-06,0
35049,13077,2011-04-22,12
50687,42181,2016-12-20,13
21839,36550,2012-04-27,8
18339,95101,2019-10-31,14
82495,7890,2010-09-13,12
44969,76857,2013-09-09,19
13770,43497,2016-05-25,6
68628,86707,2019-10-09,2
97904,84186,2016-08-09,12
51533,84510,2019-08-29,14
14628,30499,2010-07-02,0
26697,492,2012-11-18,2
61880,97071,2015-09-29,10
18260,60449,2019-04-24,13
4308,87444,2020-04-02,14
48771,12171,2015-06-27,20
28244,52739,2012-02-14,6
49879,81086,2010-04-16,20
17489,62334,2012-06-19,1
54940,28680,2016-11-09,18
28910,30700,2010-05-02,14
3716,24395,2017-12-25,22
20660,46818,2012-06-03,4
34577,6100,2020-09-23,14
70348,63692,2019-01-18,9
9659,63926,2010-10-06,5
32647,54926,2019-02-17,5
43628,9130,2017-02-26,20
55578,15157,2014-05-26,20
77581,4493,2010-07-21,12
75127,2413,2018-04-24,20
86893,3074,2019-07-29,2
87990,81944,2015-04-02,17
66719,54145,2011-10-11,19
86847,93837,2013-09-08,1
78645,56475,2013-03-13,7
15993,70852,2020-01-03,23
23149,62020,2019-03-27,5
65947,5305,2015-06-22,20
9123,81311,2011-02-03,5
77557,36571,2013-08-29,20
30837,57631,2018-05-30,0
37575,94825,2019-10-02,19
29361,85485,2013-04-12,8
51585,36686,2013-03-01,18
24619,98603,2010-07-20,4
44563,19742,2020-06-27,0
20129,16558,2016-10-31,22
7658,9577,2010-06-10,17
63516,53316,2011-08-31,18
80522,97454,2020-10-18,8
15284,10724,2020-04-27,21
11865,58191,2014-10-06,2
78880,73019,2015-12-30,0
64762,99529,2018-02-24,18
42814,98725,2016-07-11,2
63783,53746,2010-09-05,21
41646,22490,2010-09-10,21
66042,79482,2015-08-05,3
16663,52472,2018-01-19,7
